bootstrap_objective,threshold_aggregation,fold,subject_id,label,pred_label,error_type,prob,threshold,margin,feature,raw_value_imputed,zscore,train_percentile,class0_mean_z,class1_mean_z,class_contrast_z,positive_side_score,direction,supports_error
accuracy,q65,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,SSC_ik_subtalar_angle_r_std,0.5849011490394579,-1.8028825933607482,0.0,0.16091418007915653,-0.4112251268689546,-0.5721393069481111,1.6777271199658492,positive_like,False
accuracy,q65,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_label_duration,0.4900000000000002,-0.7085025106998153,0.28125,-0.12011350282507871,0.30695672944186686,0.42707023226694557,-0.8019241240082093,negative_like,True
accuracy,q65,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_grf_grf2_vz_peak_t_ms,128.0000000000001,3.411287375642874,1.0,-0.15433986140074865,0.394424090246354,0.5487639516471027,3.2912452612200713,positive_like,False
accuracy,q65,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_id_knee_angle_r_moment_mean,72.94575963954455,0.434513902042867,0.71875,0.15173406032775072,-0.38776482083758573,-0.5394988811653365,-0.5525292822977845,negative_like,True
accuracy,q65,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_imu_Accel_Earth_Y_mG_abs_peak,18652.5,0.08036549051090353,0.40625,0.24873148572077627,-0.6356471301753188,-0.8843786158960951,-0.2738233127381748,negative_like,True
accuracy,q65,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_id_hip_rotation_r_moment_mean,-5.25106680740596,-1.0633393457494922,0.125,-0.19017237056562405,0.4859960581121501,0.6761684286777742,-1.2112511895227551,negative_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_emg_VLO_peak_t_ms,34.9999999999997,-1.0825777211327616,0.0625,0.3069691080716705,-0.7844766095164908,-1.0914457175881613,0.8438239704103515,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_emg_SEMITEND_min,20.5927734375,0.8740514857611049,0.8125,-0.3424469201171831,0.8751421291883568,1.21758904930554,0.6077038812255181,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_imu_roll_deg_peak_t_ms,14.15500000000014,-0.16495676791503083,0.75,0.27479986278301183,-0.7022663160010302,-0.977066178784042,-0.04877645869397834,negative_like,False
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_ik_hip_adduction_r_range,7.711056538,-0.22332320075134,0.53125,-0.16148819699639638,0.41269205899079175,0.5741802559871881,-0.3489251317485377,negative_like,False
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_syn2_early_integral,0.0309576988997532,-0.5609522941500065,0.25,0.16146353400030627,-0.41262903133411677,-0.5740925653344231,0.43536954548310125,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_id_knee_angle_r_moment_min,-34.16931760599996,-1.267618673084082,0.09375,-0.10065442179777381,0.25722796681653354,0.3578823886143073,-1.3459054455934618,negative_like,False
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_ik_hip_rotation_r_range,24.031706839,1.4768754497489234,0.90625,0.09391026514167534,-0.2399928998065023,-0.3339031649481776,-1.5499167670813367,negative_like,False
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_emg_VMO_max,156.2429656982422,-0.5970546704045657,0.40625,0.25131165755336204,-0.6422409026363697,-0.8935525601897317,0.4015900478630619,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_emg_MED. GASTRO_min,111.2099838256836,2.31823368679115,0.96875,0.1486705885239239,-0.37993594845002754,-0.5286065369739514,-2.4338663667542018,negative_like,False
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_id_hip_adduction_r_moment_std,79.83018615670977,1.6854789163805073,0.96875,-0.2089019902142529,0.5338606416586418,0.7427626318728947,1.522999590658313,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_ik_hip_adduction_r_std,2.9895772870783097,-0.03881520644543973,0.5625,-0.14879814420293375,0.38026192407416204,0.5290600682770958,-0.15454709638105388,negative_like,False
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_ik_hip_adduction_r_abs_peak,12.829624618,1.1848198261712815,0.90625,-0.1509016207277418,0.3856374751931188,0.5365390959208606,1.067451898938593,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_syn1_sparsity,0.4676048862712841,-0.30994120489203575,0.34375,0.1860818560233662,-0.47554252094860455,-0.6616243769719707,0.16521087242941657,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_emg_VMO_abs_peak,156.2429656982422,-0.5970546704045657,0.40625,0.25131165755336204,-0.6422409026363697,-0.8935525601897317,0.4015900478630619,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_ik_subtalar_angle_r_std,6.724974362722576,1.893781072881773,0.96875,0.16091418007915653,-0.4112251268689546,-0.5721393069481111,-2.018936546276672,negative_like,False
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_label_duration,0.79,1.927785901206478,1.0,-0.12011350282507871,0.30695672944186686,0.42707023226694557,1.834364287898084,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_grf_grf2_vz_peak_t_ms,76.99999999999996,0.27128681329139287,0.8125,-0.15433986140074865,0.394424090246354,0.5487639516471027,0.1512446988685902,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_id_knee_angle_r_moment_mean,63.59231311296042,-0.22314203168190463,0.4375,0.15173406032775072,-0.38776482083758573,-0.5394988811653365,0.10512665142698713,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_imu_Accel_Earth_Y_mG_abs_peak,11958.7,-1.95908335416342,0.03125,0.24873148572077627,-0.6356471301753188,-0.8843786158960951,1.765625531936149,positive_like,True
accuracy,q65,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_id_hip_rotation_r_moment_mean,-8.225117187099016,-1.4365773481302817,0.03125,-0.19017237056562405,0.4859960581121501,0.6761684286777742,-1.5844891919035446,negative_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_emg_VLO_peak_t_ms,28.999999999999915,-1.1767149142747373,0.0625,0.3069691080716705,-0.7844766095164908,-1.0914457175881613,0.9379611635523272,positive_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_emg_SEMITEND_min,0.0,-0.7591753344380103,0.375,-0.3424469201171831,0.8751421291883568,1.21758904930554,-1.0255229389735971,negative_like,True
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,SSC_imu_roll_deg_peak_t_ms,14.15500000000014,-0.16495676791503083,0.75,0.27479986278301183,-0.7022663160010302,-0.977066178784042,-0.04877645869397834,negative_like,True
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_ik_hip_adduction_r_range,15.408322305000002,1.5935988200174016,0.90625,-0.16148819699639638,0.41269205899079175,0.5741802559871881,1.467996889020204,positive_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,SSC_syn2_early_integral,0.0401839718886869,-0.18542571249861717,0.5625,0.16146353400030627,-0.41262903133411677,-0.5740925653344231,0.05984296383171192,positive_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_id_knee_angle_r_moment_min,-10.743210273999908,0.985708986443138,0.9375,-0.10065442179777381,0.25722796681653354,0.3578823886143073,0.9074222139337581,positive_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,SSC_ik_hip_rotation_r_range,6.190696826,-1.014188846582892,0.125,0.09391026514167534,-0.2399928998065023,-0.3339031649481776,0.9411475292504786,positive_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_emg_VMO_max,222.63351440429688,0.05744854960668428,0.5,0.25131165755336204,-0.6422409026363697,-0.8935525601897317,-0.2529131721481881,negative_like,True
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,SSC_emg_MED. GASTRO_min,0.0,-0.6411769896317535,0.3125,0.1486705885239239,-0.37993594845002754,-0.5286065369739514,0.5255443096687017,positive_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,SSC_id_hip_adduction_r_moment_std,64.60726490649884,0.7288930095520312,0.71875,-0.2089019902142529,0.5338606416586418,0.7427626318728947,0.5664136838298368,positive_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_ik_hip_adduction_r_std,5.65767408980675,1.5690602404366414,0.9375,-0.14879814420293375,0.38026192407416204,0.5290600682770958,1.4533283505010273,positive_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_ik_hip_adduction_r_abs_peak,22.91294913,3.742741115237715,1.0,-0.1509016207277418,0.3856374751931188,0.5365390959208606,3.6253731880050264,positive_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_syn1_sparsity,0.5667944794020473,0.34802915159961495,0.6875,0.1860818560233662,-0.47554252094860455,-0.6616243769719707,-0.49275948406223413,negative_like,True
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_emg_VMO_abs_peak,222.63351440429688,0.05744854960668428,0.5,0.25131165755336204,-0.6422409026363697,-0.8935525601897317,-0.2529131721481881,negative_like,True
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,SSC_ik_subtalar_angle_r_std,0.5849011490394579,-1.8028825933607482,0.0,0.16091418007915653,-0.4112251268689546,-0.5721393069481111,1.6777271199658492,positive_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_label_duration,0.4900000000000002,-0.7085025106998153,0.28125,-0.12011350282507871,0.30695672944186686,0.42707023226694557,-0.8019241240082093,negative_like,True
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_grf_grf2_vz_peak_t_ms,128.0000000000001,3.411287375642874,1.0,-0.15433986140074865,0.394424090246354,0.5487639516471027,3.2912452612200713,positive_like,False
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_id_knee_angle_r_moment_mean,72.94575963954455,0.434513902042867,0.71875,0.15173406032775072,-0.38776482083758573,-0.5394988811653365,-0.5525292822977845,negative_like,True
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_imu_Accel_Earth_Y_mG_abs_peak,18652.5,0.08036549051090353,0.40625,0.24873148572077627,-0.6356471301753188,-0.8843786158960951,-0.2738233127381748,negative_like,True
accuracy,q75,1,2,1,0,FN,0.3740990791404713,0.3841118750558501,-0.010012795915378792,VDJ_id_hip_rotation_r_moment_mean,-5.25106680740596,-1.0633393457494922,0.125,-0.19017237056562405,0.4859960581121501,0.6761684286777742,-1.2112511895227551,negative_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_emg_VLO_peak_t_ms,34.9999999999997,-1.0825777211327616,0.0625,0.3069691080716705,-0.7844766095164908,-1.0914457175881613,0.8438239704103515,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_emg_SEMITEND_min,20.5927734375,0.8740514857611049,0.8125,-0.3424469201171831,0.8751421291883568,1.21758904930554,0.6077038812255181,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_imu_roll_deg_peak_t_ms,14.15500000000014,-0.16495676791503083,0.75,0.27479986278301183,-0.7022663160010302,-0.977066178784042,-0.04877645869397834,negative_like,False
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_ik_hip_adduction_r_range,7.711056538,-0.22332320075134,0.53125,-0.16148819699639638,0.41269205899079175,0.5741802559871881,-0.3489251317485377,negative_like,False
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_syn2_early_integral,0.0309576988997532,-0.5609522941500065,0.25,0.16146353400030627,-0.41262903133411677,-0.5740925653344231,0.43536954548310125,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_id_knee_angle_r_moment_min,-34.16931760599996,-1.267618673084082,0.09375,-0.10065442179777381,0.25722796681653354,0.3578823886143073,-1.3459054455934618,negative_like,False
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_ik_hip_rotation_r_range,24.031706839,1.4768754497489234,0.90625,0.09391026514167534,-0.2399928998065023,-0.3339031649481776,-1.5499167670813367,negative_like,False
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_emg_VMO_max,156.2429656982422,-0.5970546704045657,0.40625,0.25131165755336204,-0.6422409026363697,-0.8935525601897317,0.4015900478630619,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_emg_MED. GASTRO_min,111.2099838256836,2.31823368679115,0.96875,0.1486705885239239,-0.37993594845002754,-0.5286065369739514,-2.4338663667542018,negative_like,False
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_id_hip_adduction_r_moment_std,79.83018615670977,1.6854789163805073,0.96875,-0.2089019902142529,0.5338606416586418,0.7427626318728947,1.522999590658313,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_ik_hip_adduction_r_std,2.9895772870783097,-0.03881520644543973,0.5625,-0.14879814420293375,0.38026192407416204,0.5290600682770958,-0.15454709638105388,negative_like,False
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_ik_hip_adduction_r_abs_peak,12.829624618,1.1848198261712815,0.90625,-0.1509016207277418,0.3856374751931188,0.5365390959208606,1.067451898938593,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_syn1_sparsity,0.4676048862712841,-0.30994120489203575,0.34375,0.1860818560233662,-0.47554252094860455,-0.6616243769719707,0.16521087242941657,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_emg_VMO_abs_peak,156.2429656982422,-0.5970546704045657,0.40625,0.25131165755336204,-0.6422409026363697,-0.8935525601897317,0.4015900478630619,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,SSC_ik_subtalar_angle_r_std,6.724974362722576,1.893781072881773,0.96875,0.16091418007915653,-0.4112251268689546,-0.5721393069481111,-2.018936546276672,negative_like,False
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_label_duration,0.79,1.927785901206478,1.0,-0.12011350282507871,0.30695672944186686,0.42707023226694557,1.834364287898084,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_grf_grf2_vz_peak_t_ms,76.99999999999996,0.27128681329139287,0.8125,-0.15433986140074865,0.394424090246354,0.5487639516471027,0.1512446988685902,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_id_knee_angle_r_moment_mean,63.59231311296042,-0.22314203168190463,0.4375,0.15173406032775072,-0.38776482083758573,-0.5394988811653365,0.10512665142698713,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_imu_Accel_Earth_Y_mG_abs_peak,11958.7,-1.95908335416342,0.03125,0.24873148572077627,-0.6356471301753188,-0.8843786158960951,1.765625531936149,positive_like,True
accuracy,q75,1,14,0,1,FP,0.4264864343703394,0.3841118750558501,0.0423745593144893,VDJ_id_hip_rotation_r_moment_mean,-8.225117187099016,-1.4365773481302817,0.03125,-0.19017237056562405,0.4859960581121501,0.6761684286777742,-1.5844891919035446,negative_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_emg_VLO_peak_t_ms,37.999999999999815,-1.0594691375442038,0.15625,0.25341768996014036,-0.7602530698804213,-1.0136707598405617,0.8060514475840633,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_emg_SEMITEND_min,25.026336669921875,1.9025320306789049,0.9375,-0.29307495172080417,0.8792248551624122,1.1722998068832164,1.6094570789581009,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_imu_roll_deg_peak_t_ms,14.15500000000014,-0.28564522270360576,0.75,0.2126372861186843,-0.6379118583560535,-0.8505491444747377,0.07300793658492116,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_ik_hip_adduction_r_range,10.39277999,0.2923740029078752,0.65625,-0.21920314756159684,0.6576094426847916,0.8768125902463885,0.07317085534627782,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_syn2_early_integral,0.0229551875955838,-1.031975442511168,0.0625,0.06955550071366516,-0.20866650214099514,-0.2782220028546603,0.962419941797503,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_id_knee_angle_r_moment_min,-36.56029204400004,-1.5741859455976421,0.0625,-0.19609654087596903,0.5882896226279084,0.7843861635038775,-1.7702824864736117,negative_like,True
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_ik_hip_rotation_r_range,5.544466211999989,-1.2117064071332666,0.09375,0.062190196805845754,-0.1865705904175356,-0.24876078722338135,1.1495162103274217,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_emg_VMO_max,139.9208984375,-0.849451217598037,0.21875,0.07797817523702281,-0.23393452571106851,-0.3119127009480913,0.7714730423610141,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_emg_MED. GASTRO_min,6.317917346954346,-0.5083604205335215,0.4375,0.13666410666276596,-0.40999231998829755,-0.5466564266510635,0.3716963138707557,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_id_hip_adduction_r_moment_std,72.53375974316064,0.9228603084379888,0.875,-0.1791963813200662,0.5375891439601964,0.7167855252802626,0.7436639271179237,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_ik_hip_adduction_r_std,3.6879185443564384,0.2706365191520626,0.71875,-0.17763968811294698,0.5329190643388397,0.7105587524517867,0.09299683103911621,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_ik_hip_adduction_r_abs_peak,7.19757578,-0.31283919435650964,0.4375,-0.1931976016245965,0.5795928048737911,0.7727904064983876,-0.506036795981107,negative_like,True
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_syn1_sparsity,0.4602700158716531,-0.6323308765192827,0.1875,0.17512644599882643,-0.5253793379964757,-0.7005057839953022,0.457204430520458,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_emg_VMO_abs_peak,139.9208984375,-0.849451217598037,0.21875,0.07797817523702281,-0.23393452571106851,-0.3119127009480913,0.7714730423610141,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_ik_subtalar_angle_r_std,5.80967023680482,1.48607330180429,0.875,0.22650988988872692,-0.6795296696661801,-0.906039559554907,-1.7125831916930165,negative_like,True
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_label_duration,0.6999999999999997,1.1513433833256599,0.90625,-0.08024514489845551,0.24073543469536668,0.3209805795938222,1.0710982384272043,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_grf_grf2_vz_peak_t_ms,78.50000000000001,0.0942965780222951,0.75,-0.1670869189517872,0.501260756855362,0.6683476758071492,-0.0727903409294923,negative_like,True
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_id_knee_angle_r_moment_mean,44.86938730231677,-1.816371009325816,0.03125,0.07216705043466622,-0.21650115130400255,-0.28866820173866875,1.744203958891148,positive_like,False
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_imu_Accel_Earth_Y_mG_abs_peak,17076.3,-0.18311760118324247,0.40625,0.22011078585275545,-0.6603323575582688,-0.8804431434110243,-0.036993184669514206,negative_like,True
accuracy,median,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_id_hip_rotation_r_moment_mean,-3.8247902254455344,-0.9328245183158685,0.21875,-0.10310476147561894,0.3093142844268565,0.4124190459024754,-1.0359292797914874,negative_like,True
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_emg_VLO_peak_t_ms,37.999999999999815,-1.0594691375442038,0.15625,0.25341768996014036,-0.7602530698804213,-1.0136707598405617,0.8060514475840633,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_emg_SEMITEND_min,25.026336669921875,1.9025320306789049,0.9375,-0.29307495172080417,0.8792248551624122,1.1722998068832164,1.6094570789581009,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_imu_roll_deg_peak_t_ms,14.15500000000014,-0.28564522270360576,0.75,0.2126372861186843,-0.6379118583560535,-0.8505491444747377,0.07300793658492116,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_ik_hip_adduction_r_range,10.39277999,0.2923740029078752,0.65625,-0.21920314756159684,0.6576094426847916,0.8768125902463885,0.07317085534627782,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_syn2_early_integral,0.0229551875955838,-1.031975442511168,0.0625,0.06955550071366516,-0.20866650214099514,-0.2782220028546603,0.962419941797503,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_id_knee_angle_r_moment_min,-36.56029204400004,-1.5741859455976421,0.0625,-0.19609654087596903,0.5882896226279084,0.7843861635038775,-1.7702824864736117,negative_like,True
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_ik_hip_rotation_r_range,5.544466211999989,-1.2117064071332666,0.09375,0.062190196805845754,-0.1865705904175356,-0.24876078722338135,1.1495162103274217,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_emg_VMO_max,139.9208984375,-0.849451217598037,0.21875,0.07797817523702281,-0.23393452571106851,-0.3119127009480913,0.7714730423610141,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_emg_MED. GASTRO_min,6.317917346954346,-0.5083604205335215,0.4375,0.13666410666276596,-0.40999231998829755,-0.5466564266510635,0.3716963138707557,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_id_hip_adduction_r_moment_std,72.53375974316064,0.9228603084379888,0.875,-0.1791963813200662,0.5375891439601964,0.7167855252802626,0.7436639271179237,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_ik_hip_adduction_r_std,3.6879185443564384,0.2706365191520626,0.71875,-0.17763968811294698,0.5329190643388397,0.7105587524517867,0.09299683103911621,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_ik_hip_adduction_r_abs_peak,7.19757578,-0.31283919435650964,0.4375,-0.1931976016245965,0.5795928048737911,0.7727904064983876,-0.506036795981107,negative_like,True
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_syn1_sparsity,0.4602700158716531,-0.6323308765192827,0.1875,0.17512644599882643,-0.5253793379964757,-0.7005057839953022,0.457204430520458,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_emg_VMO_abs_peak,139.9208984375,-0.849451217598037,0.21875,0.07797817523702281,-0.23393452571106851,-0.3119127009480913,0.7714730423610141,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,SSC_ik_subtalar_angle_r_std,5.80967023680482,1.48607330180429,0.875,0.22650988988872692,-0.6795296696661801,-0.906039559554907,-1.7125831916930165,negative_like,True
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_label_duration,0.6999999999999997,1.1513433833256599,0.90625,-0.08024514489845551,0.24073543469536668,0.3209805795938222,1.0710982384272043,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_grf_grf2_vz_peak_t_ms,78.50000000000001,0.0942965780222951,0.75,-0.1670869189517872,0.501260756855362,0.6683476758071492,-0.0727903409294923,negative_like,True
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_id_knee_angle_r_moment_mean,44.86938730231677,-1.816371009325816,0.03125,0.07216705043466622,-0.21650115130400255,-0.28866820173866875,1.744203958891148,positive_like,False
accuracy,q65,2,15,1,0,FN,0.0579637744388613,0.3007729281645735,-0.2428091537257122,VDJ_imu_Accel_Earth_Y_mG_abs_peak,17076.3,-0.18311760118324247,0.40625,0.22011078585275545,-0.6603323575582688,-0.8804431434110243,-0.036993184669514206,negative_like,True
